"Compound.Name","RT","X1_B_2","X1_B_3","X1_B_4","X1_C_1","X1_C_2","X1_C_3","X10_B_2","X10_B_3","X10_B_4","X10_C_1","X10_C_2","X10_C_3","X14_B_2","X14_B_3","X14_B_4","X14_C_1","X14_C_2","X14_C_3","X15_B_2","X15_B_3","X15_B_4","X15_C_1","X15_C_2","X15_C_3","X16_B_2","X16_B_4","X16_C_1","X16_C_2","X16_C_3","X17_B_2","X17_B_3","X17_B_4","X17_C_1","X17_C_2","X17_C_3","X18_B_2","X18_B_3","X18_B_4","X18_C_1","X18_C_2","X18_C_3","X19_B_2","X19_B_3","X19_B_4","X19_C_1","X19_C_2","X19_C_3","X20_B_2","X20_B_3","X20_B_4","X20_C_1","X20_C_2","X20_C_3","X9_B_2","X9_B_3","X9_B_4","X9_C_1","X9_C_2","X9_C_3","blank03","blank02","blank04","blank01","QC01","QC02","QC03","QC04","QC05","QC06","QC07","QC08","QC09","QC10","QC11","QC12","QC13"
"SM 33:1;2O|SM 17:1;2O/16:0'SM'[M+H]+",4.67,721232.8328,665334.5392,610451.176,532747.6474,641355.8163,403532.9724,334229.1218,290857.5441,473370.6834,275256.3177,342396.2611,633892.011,385728.5557,539567.534,336668.8413,886614.2296,838350.0334,698159.3425,338387.7148,404801.9104,253251.1521,284160.4067,285709.2703,294204.2917,461431.2522,330449.0856,250708.932,310284.2914,424375.4604,503970.3779,409127.0324,435575.011,582964.373,407837.395,418896.516,556486.5751,323759.1432,417043.1448,410767.0033,430783.4602,388514.795,328381.7119,272721.3194,269050.5146,425113.8869,503313.0215,477483.5867,269167.7341,490173.919,470646.3358,451278.9474,466389.7845,464458.5705,286446.5289,467927.585,712025.7197,477218.9247,703912.5059,301815.1112,NA,NA,NA,NA,567056.0976,553589.9439,541783.4484,519927.988,489051.8179,488661.4986,453814.0784,452954.6824,439080.8625,426904.621,418094.0288,420140.647,428969.7577
"PC O-30:1'EtherPC'[M+H]+",5.5,117050.0514,74986.0076,97133.89354,132727.7272,146362.8532,111807.2105,86171.24284,69685.87644,104274.488,86156.95696,93157.40829,113074.1969,105568.9543,121858.388,95777.0943,66985.71531,69662.22446,68959.69692,108020.6135,107185.7533,86754.69811,67884.29439,76048.60026,96031.9176,81975.57353,86114.82527,95229.25117,101429.5135,102537.6249,101315.0675,69001.06617,80929.4451,104649.73,87106.20183,70692.61199,78700.36787,58389.91904,82231.16065,76430.92037,84311.10366,95951.21667,97584.40982,78249.57587,67993.13686,58056.09262,81124.42373,85106.99745,70722.37304,88146.87727,97587.22673,98764.00083,76861.74085,89766.53522,106288.6434,109416.5186,162881.9944,135732.032,134832.8087,121451.7063,NA,NA,NA,NA,112093.7895,110009.5253,107638.7577,104017.9919,96802.96467,96087.6119,93080.80644,94360.99378,89971.24686,97142.03623,88547.70805,86753.12903,93101.11507
"SM 34:3;2O|SM 18:2;2O/16:1'SM'[M+H]+",4.6,58702.1523,67924.37424,47689.71498,56921.53226,73812.56226,53387.06986,53401.4148,39041.96241,75913.30026,41672.29947,54557.33281,89301.13728,37606.03444,69425.8572,40165.32061,71928.36195,63483.02242,54127.29664,53951.03311,66748.61529,35356.25122,32230.14936,35963.7802,40515.06506,50407.6526,55014.0495,45299.092,50464.06643,78425.56843,68538.84775,59864.51362,63958.69622,59361.25403,52605.30355,51240.38139,53111.02731,37759.11829,55629.74602,36560.88607,38110.33629,36805.21458,46971.26658,48527.69304,40921.34409,55066.20858,52224.31478,62084.07197,39272.43458,78046.76515,60536.43411,64735.86473,72956.06094,76239.20248,40097.18084,46262.88042,76816.5715,60413.09217,80784.42518,36692.70055,NA,NA,NA,NA,74587.94151,73854.2756,54698.97971,72731.62655,53896.53264,53183.07121,60801.67735,58737.65532,48839.22827,54864.42614,44493.90198,55731.76842,44838.00499
"SM 34:2;2O|SM 18:2;2O/16:0'SM'[M+H]+",4.56,1642102.7,1498197.176,1378979.13,1157994.623,1384802.491,855015.6307,689700.7565,585553.0878,932047.4926,567042.2369,706513.5587,1273279.132,688959.6057,912776.7938,552753.1333,1625509.355,1434879.949,1456927.382,875847.4514,1029640.056,632076.8311,749690.5927,769129.0589,719255.4375,1460968.854,865284.9335,639360.33,803281.2535,1009888.328,1341472.993,1098353.897,1118267.036,1949320.641,1045767.828,1116414.789,1183705.828,676393.8288,862234.7847,822428.1851,877182.5213,733256.7777,889109.8127,750930.8251,713644.3933,1060368.65,1258129.73,1218388.971,514041.4382,865406.3622,931035.4012,952237.1603,939020.5223,942268.634,549443.1788,828700.5671,1287221.673,880294.9302,1294665.141,523490.7282,NA,NA,NA,NA,1201989.338,1159702.654,1136696.896,1109720.69,1064960.606,1046905.205,1003413.169,994936.0721,974506.1798,942230.9934,941924.2414,946780.7306,957985.6215
"PC 30:1'PC'[M+H]+",4.69,523847.645,338650.4521,210020.6438,376582.6915,610065.1263,369875.1096,374565.0357,353143.2061,518499.7641,378198.4793,390997.8679,627104.4494,845355.2653,847269.4948,655005.5767,275356.4931,236937.5645,259080.7155,542110.3036,489917.633,443134.9676,500685.9448,431398.53,570632.1088,462412.7497,608692.5784,590778.9476,663913.4322,772826.973,183177.9655,227314.4872,201883.1058,242236.4489,289204.3546,203861.6117,406622.7856,210733.9943,306389.8053,428613.1678,375869.5894,430542.9018,398333.0145,384710.6109,298869.0695,348122.6379,395068.8646,448656.1742,257600.2589,292238.1869,260590.7034,340048.2893,274342.7871,252353.2758,364132.1104,289246.8569,612165.9105,508220.9905,583742.3058,369106.1444,NA,NA,NA,NA,494303.1206,479513.548,472176.758,454168.1654,436816.7501,445307.0114,410998.3317,412824.6514,407471.5839,397496.552,384653.8884,391546.8992,400833.3944
"SM 34:0;2O|SM 18:0;2O/16:0'SM'[M+H]+",5.26,1839298.907,1856511.361,2531723.235,1898204.055,1460247.98,1255313.596,1559648.78,942528.973,1186898.961,916873.335,1175494.687,1698409.509,1033903.786,1433527.651,765950.8401,2704788.245,2552654.324,2402276.165,1674528.437,1946675.258,921806.9473,872815.4768,901167.8775,813946.0393,1524785.787,1291238.771,1190034.019,1283600.973,1455258.162,1854704.586,1703135.014,1785734.19,2319937.243,1424482.358,2050619.952,1324188.741,1096130.65,1250607.55,980770.2657,1210888.744,1161220.042,1834876.987,1419063.187,1366712.511,1807808.852,1931767.482,1689097.741,1134083.241,1672995.926,1977412.393,2827026.18,1809713.469,1935510.031,831072.9584,1259456.183,1727010.728,1234143.91,1339027.564,921594.7754,NA,NA,NA,NA,1477707.816,1467246.687,1482178.434,1468395.311,1457998.184,1505572.77,1472517.136,1520183.278,1544133.475,1490225.908,1518235.661,1533200.239,1517882.224
"SM 35:1;2O|SM 17:1;2O/18:0'SM'[M+H]+",5.32,1479382.622,957478.7165,1143651.275,1183523.645,1120106.124,861508.176,570715.4369,520940.1567,593110.5795,509845.7645,472842.5128,849031.7532,639703.0741,733266.4395,563209.5737,1769270.61,1166068.805,1387008.056,582849.9133,668962.5584,435592.9054,558585.5499,433535.5064,478236.1709,805101.4551,407101.969,348035.3438,424399.0352,549666.3216,850854.8822,752985.5417,721013.5832,1117336.758,615124.7354,700352.2651,845401.8165,599887.562,680524.4031,553571.945,715100.7949,618364.6198,542204.5,595686.3139,556381.8003,706832.4027,825491.801,762798.9752,352496.5043,698456.7837,707619.5551,853867.9756,773073.1145,710295.4665,673038.0446,847211.5947,1157302.234,1037597.903,1264475.588,701693.3911,NA,NA,NA,NA,871904.6689,845145.9661,805063.7395,787864.4845,762366.9656,752432.2974,731470.951,746448.5654,759774.1062,761179.2667,759497.5529,766484.7645,764954.128
"PC 31:0'PC'[M+H]+",5.46,299278.652,224506.4641,266379.5842,321410.6901,356463.6682,244810.2205,160291.6132,127757.4229,149401.4895,151688.2285,162014.8756,263842.7844,307714.3781,318609.5321,222084.8849,415570.8991,287122.365,322987.6048,194755.3652,201166.851,149667.3169,191770.5215,174850.5187,218825.7782,188034.1111,135337.1907,185254.8463,190163.1279,246271.4055,265000.3693,174890.8676,210027.6832,518293.1176,217295.1684,199056.087,177273.2482,128189.5297,180489.1117,87959.23708,203041.9411,202816.1686,235506.4338,185265.7722,171419.4545,231998.2187,257433.7563,245054.6014,151167.4618,219828.4771,214846.2679,272219.3631,208371.8565,225725.2769,188685.2444,209947.6565,331313.3876,310872.5896,335950.9695,249393.2564,NA,NA,NA,NA,249926.5197,241087.9298,247941.9285,248263.5738,247190.6544,230238.9547,218320.9139,232987.2267,230664.3417,218918.2752,234207.666,231134.6981,220903.6477
"PE P-36:4|PE P-16:0_20:4'EtherPE'[M+H]+",6.29,3448813.703,3364049.055,2841001.81,3137554.372,4198939.744,2805563.923,3578758.73,3617853.741,3855727.685,3585103.247,3417289.481,4101153.068,3228101.308,3710408.687,3316931.616,3858119.263,3124295.974,2953418.412,4285771.358,3932161.639,3707284.892,4445117.255,3451657.014,3993029.21,3572456.316,3432817.036,3367608.922,3234039.445,3496047.212,3713720.153,3453633.774,3512029.619,3529818.38,3950909.512,3436707.324,4599444.925,3550860.136,3941975.81,4613832.889,3330058.775,3454337.956,4029212.41,3918985.302,3597862.034,4124628.25,3987189.433,4252643.464,3321835.388,4028410.149,3542836.158,3686940.24,3595545.59,3390484.725,3314788.577,3254815.257,4510512.283,4091403.366,4177012.812,3190522.111,NA,NA,NA,NA,4235710.232,4187401.565,4155212.085,4013109.649,3799914.719,3873887.223,3565848.505,3529995.916,3542605.428,3457196.649,3471327.757,3572509.578,3548743.129
"PC 32:3|PC 14:0_18:3'PC'[M+H]+",5.11,232016.2684,205850.3887,307957.909,402169.2338,348271.4468,407430.3933,473572.7852,401812.5073,254027.4869,498671.9094,435459.2836,362067.9751,633715.3247,468153.3188,523136.4451,579205.9798,429337.1623,405034.7328,515243.4462,517374.044,523947.537,603346.2641,573124.2794,498446.1781,399463.0744,408843.284,520623.6793,554258.551,370302.0797,609812.2021,601332.0257,599721.0042,574073.2414,400831.9889,502270.7911,237187.5476,389434.2849,354279.3924,363033.7752,366991.3689,406987.7059,451308.432,352700.0488,444528.0695,386227.7521,278980.0345,384505.0573,667791.2044,288672.9493,403217.5801,700433.0416,427757.9715,432171.222,660228.1237,503171.6816,454418.1986,536570.7955,359530.8413,728302.2715,NA,NA,NA,NA,329570.5971,308739.5251,351515.0594,356309.9961,377746.4862,391542.0902,415542.7529,468366.9442,492107.9349,483792.13,506924.2428,496764.2777,495946.6062
"SM 36:2;2O|SM 18:1;2O/18:1'SM'[M+H]+",5.24,9379401.942,5782636.914,7276275.273,7417659.223,7400428.731,6395102.916,4427495.808,4046781.24,4359058.363,4017717.544,3597752.963,5425654.515,4172708.07,4430289.583,4026171.836,7927470.373,5614073.293,8937592.999,5313413.827,6029926.32,4461531.813,5677526.981,4633330.053,4770672.299,9187964.413,3487729.574,3313482.371,3437910.451,4142699.653,9001575.846,5807940.575,6486984.66,12897403.62,5893162.349,6237275.434,7000697.166,4931285.497,6256976.018,4701196.598,5158820.04,4463475.729,5211684.448,5887328.631,5249129.423,5625245.464,6102656.566,6144291.468,2910436.156,4480085.489,5236403.236,5157257.714,5731098.977,4976756.638,5808803.397,5908977.897,8080878.505,7318008.451,7935241.393,4918622.233,NA,NA,NA,NA,6134176.619,5975740.811,6059554.13,5973159.544,5938073.184,6053964.416,5879518.627,6069331.732,6075745.593,5935216.895,5907744.301,5781904.561,5798001.922
"PC 32:2|PC 14:0_18:2'PC'[M+H]+",4.93,10236368,7321459.343,4996970.344,8792777.392,10972509.01,8432057.456,7213765.088,7101664.721,10480072.22,6931445.885,6313502.002,9144989.336,11532878.29,11215348.39,9329827.526,6320450.477,5840122.523,6695102.096,10462232.69,9536020.263,9056391.076,9870250.85,8373135.602,10882371.8,7320285.865,10964770.12,9177481.887,9291252.49,12852487.48,5285608.904,6419864.964,5984299.334,5711072,8312817.906,6346338.049,11183544.01,7138142.879,9141902.916,9389990.093,8749019.397,9237642.251,8376594.505,9156984.825,7009812.234,7124647.455,8181807.046,8987718.041,6480861.182,8536011.03,7657657.058,7525558.636,7942745.966,7125537.765,6571728.643,5813708.418,10163778.18,8632051.367,9759809.664,6575839.014,NA,NA,NA,NA,9638492.467,9417651.306,9314373.374,8967905.88,8740359.328,8709107.111,8288378.21,8290414.792,8212838.72,8063057.141,7906501.818,8068601.92,8198683.483
"SM 36:1;2O|SM 18:1;2O/18:0'SM'[M+H]+",5.7,4663006.878,4280860.805,4255026.006,4644740.708,5253868.298,4333066.698,4006890.056,3676244.462,4663400.766,3884166.847,3633811.007,4670828.886,3868553.376,4753950.1,5089428.493,4819321.194,4542331.959,4616934.332,4033339.797,4279434.983,3659914.778,4057572.528,3479028.687,4117135.272,4436536.279,3670257.201,4559214.386,4080224.041,4558249.506,5118057.564,4184294.693,4335784.324,3990058.017,4842319.085,4268732.057,5467078.166,4336244.906,4835275.989,4929959.959,4689586.132,3994943.121,4906042.369,5066343.203,4826109.019,5689083.496,5901966.695,5763976.726,3110460.749,5150866.494,4601012.721,4041182.975,4352774.62,4269268.794,4283719.991,4280457.759,5709253.208,4820685.711,5689484.287,3919334.17,NA,NA,NA,NA,5204646.685,5094076.813,5082743.756,4804671.759,4624349.811,4632049.775,4428779.574,4440722.822,4377254.93,4248398.313,4199290.556,4283391.852,4350226.882
"PC O-34:5'EtherPC'[M+H]+",6.65,181601.143,175864.3227,167445.5151,179898.9317,223360.7472,160720.9151,112767.2472,110485.3986,121074.6047,120496.3094,109100.4648,134554.8257,150253.1847,184770.7082,153373.0797,199874.6831,162460.9791,169044.1833,138409.2356,135455.6251,125148.6021,154412.3397,117836.8653,139416.9097,120555.0474,128014.8451,125302.3383,112396.0813,122968.408,149540.9005,140838.8363,156169.4289,138822.8775,160413.0104,133122.5797,204031.1932,148434.6226,167602.8645,188385.2775,146214.4248,147670.442,154401.4959,153320.5777,154202.3983,182806.6962,174123.0929,170545.4989,149306.2361,194686.3813,176562.1081,176704.9924,178094.805,178006.7776,130571.4762,162167.6068,197069.1085,180020.7493,171020.6316,142241.7364,NA,NA,NA,NA,189897.4688,187483.5141,170703.986,165137.7813,161800.2744,162899.6023,152301.919,149933.603,154711.7327,156241.3315,146016.5051,141141.5728,152679.0543
"DG 44:10'DG'[M+Na]+",4.57,254349.1302,268355.2988,194564.7028,218876.419,229893.6399,179649.8942,131345.7313,101098.1966,180548.2099,134427.7696,152696.9477,177345.225,132771.1683,156767.4977,121143.2902,269089.2664,253677.1279,255575.0458,138691.2908,190695.6153,145910.2273,116047.2596,153886.1873,164852.5043,248110.0559,157914.3477,137475.0536,163274.2762,157448.8622,229996.488,193643.469,192510.8838,308663.0258,217202.9486,199760.0024,232651.7131,133295.1854,168171.1567,147468.56,168212.9382,121385.5287,157257.9539,147188.0439,137816.1394,172888.6217,218667.5411,224787.8975,97177.34907,173006.2935,170138.6932,171238.211,181923.0784,189263.9799,131297.6422,123855.1422,224031.2168,142764.4717,223198.9129,100451.5572,NA,NA,NA,NA,227905.2011,221094.3207,222460.8536,212305.2764,186767.1336,209928.3817,197645.5746,189446.7311,164847.4348,162050.6159,162103.2042,163270.9494,160988.2341
"PC O-34:3'EtherPC'[M+H]+",5.97,33542106.3,33391913.1,33132015.1,32998723.89,32138909.55,31880286.22,27917164.12,27215561.69,35049876.23,30294499.39,29545596.03,29587954.91,26679679.38,26782238.02,24070955.21,22098128.99,27224534.59,27114602.34,25738568.87,24524491.86,24105707.08,22742031.68,26742766.43,29755531.37,29153380.78,33029950.66,29802372.69,29338369.99,32523820.22,24976180.95,21504161.05,21853555.15,19398828.82,30969912.44,26843735.47,33216246.16,27981980.24,31008581.24,33449241.96,33125943.53,32087422.96,23722816.22,25093832.56,19335950.78,22129244.77,29281947.26,26925999.75,19266213.02,28026707.17,24915555.3,23608736.96,25953910.99,27549116.89,25812066.67,29734951.72,27269519.37,28375113.33,34694267.89,29561091.73,NA,NA,NA,NA,34479527.04,33417177.21,32909000.95,31666369.75,30363915.34,29974415.98,28471204.66,28576335.94,27839729.95,26988178.74,27081202.67,27416383.5,27420586
"PC 33:2|PC 15:0_18:2'PC'[M+H]+",5.28,7884548.481,5648967.234,5088118.615,6564857.191,6563420.85,6108107.736,3627082.432,4123687.832,4669093.928,4172454.118,3730852.189,5108165.572,6039410.55,5304251.759,4621269.542,5329129.616,4531129.417,5880289.466,4961744.487,4752548.918,4476659.847,5300600.133,4988750.632,5511092.065,4029648.889,4915277.981,4275371.049,4834808.088,6145222.162,4046985.898,4587254.384,4574276.657,4899945.656,4916713.883,4603770.241,5904999.352,4548094.365,5065268.105,5114741.305,6136090.574,5586235.939,4929787.635,5504565.575,4499926.709,4309686.367,5165459.982,5239462.849,3852931.843,5027685.23,5352974.516,5113629.216,5676349.897,5110020.731,4830692.172,4879187.59,6330309.443,6067572.022,6275542.959,4859914.59,NA,NA,NA,NA,5491074.804,5286979.034,5372675.379,5190221.214,5169468.57,5295797.223,5221802.958,5352078.409,5394878.915,5268424.961,5376146.743,5212160.001,5246894.051
"PE 36:1|PE 18:0_18:1'PE'[M+H]+",6.95,174682.8808,258094.0024,263174.0505,184177.8613,223731.7617,215179.0053,186406.8435,215400.4319,192239.1455,157929.7978,179042.3499,232179.0468,188551.9956,227417.0654,220255.9402,406083.7485,320473.545,307038.8874,207063.2441,254976.3182,194462.1464,165120.2804,174944.8849,186714.9937,245046.1274,156619.2186,199187.8057,190231.7282,175187.2702,309520.4411,189428.3524,235797.0096,433672.6894,223416.6913,190266.7038,208535.7031,148768.7887,190459.6997,174185.7516,192535.467,168333.0202,215575.7672,158740.4545,154823.1696,232083.082,231250.5234,203071.6903,169024.129,265927.5006,274343.7354,220109.3803,194844.4403,232875.3926,146116.4112,227439.434,193268.8923,183825.3339,214403.8978,189960.4144,NA,NA,NA,NA,286845.2862,235005.4894,259806.2493,244464.3971,234172.4235,223264.1634,193008.1814,192097.9701,208086.6849,222154.2728,193691.0296,182019.8161,180427.8935
"PE P-38:5|PE P-18:1_20:4'EtherPE'[M+H]+",6.93,1091462.213,1404441.541,1218247.528,1292995.03,1299809.049,1299124.854,1285597.52,1335135.233,1593955.029,1366766.146,1438221.765,1124731.789,1013837.923,1340038.971,1550240.446,890363.5201,1201117.04,1280457.624,656317.3075,753998.342,852993.3674,701324.1387,865380.4109,1250367.725,871791.5395,1287595.202,1346758.732,1229427.269,1148429.995,660108.6744,507178.1372,591627.9159,425286.1831,794357.1912,618618.0959,1110386.718,1226651.006,1276871.943,996308.4546,1344147.275,1240084.143,994227.7037,1110296.646,772706.1441,631292.9083,872704.9186,1010062.109,543920.2472,858999.1067,885052.3608,520171.8935,790144.7784,983355.4958,915343.041,1219247.637,870400.1041,927215.5069,1014306.102,1231714.789,NA,NA,NA,NA,1429528.781,1239267.864,1350982.141,1141500.206,1188054.234,1057215.051,1122812.426,1104257.969,885779.5987,1043251.64,990150.6099,1040461.354,1059258.966
"PC 34:5|PC 14:0_20:5'PC'[M+H]+",4.92,4447908.449,4274708.064,3176149.304,4493710.659,5017587.586,4763907.119,4383441.254,4495565.064,5365667.785,4557226.207,4198160.349,4442039.685,5532385.189,5207223.615,5403391.967,3409555.354,3527450.95,3718212.534,5029766.304,4635169.237,5079863.473,5161439.406,4787954.151,5643985.014,4350796.547,5392483.303,5347197.841,5041544.753,5464744.289,3296614.843,3811185.53,3657775.301,3167866.19,4720648.141,3689853.262,5137164.864,4311080.884,4784624.737,5222064.29,4612771.324,4731643.098,4556946.548,4903560.255,4213527.166,4060222.179,4307507.833,4578086.795,4221597.037,4623424.817,4229849.559,4129555.007,4399537.723,4209362.602,4347004.012,3705548.652,4474889.761,4472073.058,4553883.987,4195758.25,NA,NA,NA,NA,5100727.973,4915199.409,4941357.055,4836398.101,4712226.512,4609020.617,4546909.876,4486754.013,4432745.236,4367850.713,4357373.547,4436716.823,4421712.145
"PE P-38:3|PE P-18:0_20:3'EtherPE'[M+H]+",7.22,707589.3961,767554.0363,626034.6891,655719.3906,914901.1089,728430.6812,729431.6815,732435.0833,776035.3089,795551.0432,713350.2269,780838.9496,689323.2378,786279.6413,813298.3013,560775.629,524213.1704,616010.9674,601107.3076,474802.2646,521999.8861,510993.3514,459304.9747,645269.9652,556878.2732,700413.5333,762434.3129,691691.415,770022.0213,291865.9714,265770.49,287032.7434,247045.1238,302139.6703,270024.7675,563251.6189,438001.8595,582500.1402,656075.4012,553702.9809,536732.8946,632517.0778,717396.9434,682313.4506,615049.4049,747567.3962,752627.9428,377919.852,581558.4107,532667.2045,427471.5463,509949.153,493368.396,583940.6119,699014.6178,677677.8378,661596.6076,731218.5613,630030.3228,NA,NA,NA,NA,769363.8699,763666.5943,751699.6333,716352.062,653103.8815,676876.5439,617621.2343,614402.9126,593829.9041,582597.6816,591323.0275,589471.2053,562185.08
"PC O-35:3'EtherPC'[M+H]+",6.21,1145963.622,1088976.091,1026948.668,1091864.91,1144609.559,973065.811,567805.8169,533805.8338,736467.6412,609758.5641,609724.6533,672353.1929,701332.0937,694466.8874,628124.4132,640953.2518,716239.1888,718765.5028,589206.9723,568177.693,509098.4716,560980.5457,611957.0774,672964.7534,700429.8485,707369.2177,631678.7191,653646.1543,740611.2141,818889.7145,635486.4911,670753.296,660199.0805,989597.8845,831750.7473,877741.5519,643162.2466,780169.4115,885731.2171,805822.493,847069.9796,552076.7517,595026.0946,468393.3148,572807.9487,732631.6305,699916.2081,537280.6908,782501.7335,688677.8258,646079.8197,752324.9827,764213.452,880466.6203,969460.359,1053063.673,1083678.65,1407945.608,959746.8914,NA,NA,NA,NA,1129660.943,1121828.337,1070689.978,1028858.13,969642.3129,945246.2685,881818.8911,849299.2423,868937.2457,812689.3055,787316.3762,795403.1592,795521.0604
"PS 34:2'PS'[M+H]+",4.59,64175.89622,57695.68651,55701.08874,51178.91795,67053.5931,34996.42212,37924.6374,42221.63243,67795.57993,25780.23493,33222.05783,48532.54983,42674.7168,70017.00071,71839.53391,51687.29323,90119.10295,83977.344,31502.61647,48014.97545,36253.2117,36731.31849,46791.61049,50930.20289,71383.4431,49547.98205,31274.68198,35411.77987,55038.57605,67450.16754,45317.25578,75870.7209,77518.82902,56705.49046,48856.11572,39348.01506,31821.40195,40903.38628,35947.05702,36546.34671,35797.81159,49976.99422,75323.47318,67358.94317,54402.0871,67848.69545,57003.55296,21180.01513,39902.06363,46390.56592,38620.32513,42860.26585,31049.83187,18133.09028,50922.3977,62671.10745,28595.22179,50608.70168,34483.16541,NA,NA,NA,NA,57456.02183,58262.80099,57227.50039,54976.8899,54368.81765,52247.19105,49078.69442,48576.78985,49182.51364,49383.3677,46221.90248,45885.00106,45287.17815
"PC O-36:6'EtherPC'[M+H]+",5.94,1283839.908,2185120.921,2213986.319,1662106.844,1563782.781,1883857.527,1838490.261,1796473.061,1820898.65,2010943.59,2173585.116,1447444.491,1444136.381,1580935.528,1944518.17,1602428.014,2345281.49,1716478.353,1198542.362,1298121.65,1422711.229,1534210.31,1843133.87,1802410.938,2075704.651,1755461.928,1936578.207,1526851.77,1296151.696,2097333.036,1574513.019,1661910.756,1320584.123,1900400.508,1852823.761,1595486.616,1832044.482,1713087.942,1947204.479,1526971.304,1433406.388,1505708.527,1534675.139,1662405.047,1835756.623,1803752.263,1589093.181,1474901.299,1483810.04,1402871.47,1386392.354,1551422.015,1897853.808,1833468.064,1874600.278,1155253.338,1445003.196,1534279.578,1911649.953,NA,NA,NA,NA,2034386.763,1992170.006,1943189.996,1892331.103,1829407.216,1750880.377,1668563.533,1681145.778,1664850.713,1594784.505,1603116.904,1596001.599,1617578.55
"PC O-36:6'EtherPC'[M+H]+",5.69,509567.4997,500254.4512,532784.1366,420752.1821,604530.5515,386751.4291,420144.9552,391548.4769,468445.909,459544.0408,458845.8557,553042.7699,683897.3602,718185.2738,593698.4131,516065.3193,454545.5386,396014.444,1135744.943,643587.2666,1077068.248,766467.7042,900452.287,896762.9433,954766.5206,832176.2878,763095.486,764231.8969,751111.874,1741271.221,2019317.395,1898258.631,1722908.189,2068489.608,1484105.41,1163462.503,611067.4815,813748.9193,1205166.642,743158.972,774833.1859,815489.0165,681535.6652,651272.2623,871823.1429,801738.0501,827454.9463,1974597.61,2059368.431,1780670.499,1893652.797,1818177.146,1525356.977,737208.3022,695563.2605,817897.9452,904772.0114,758157.8727,700828.6271,NA,NA,NA,NA,908825.3862,915586.5651,919829.0788,856582.072,909756.8329,897068.7314,817642.4758,884767.957,806222.6045,833178.252,853476.7206,863478.0755,823232.6213
